id,date,time,zone,currency,importance,event,actual,forecast,previous
512701,17/12/2024,14:30,canada,CAD,low,Median CPI (YoY)  (Nov),2.6%,2.4%,2.6%
512706,17/12/2024,14:30,canada,CAD,medium,New Housing Price Index (MoM)  (Nov),0.1%,0.1%,-0.4%
512702,17/12/2024,14:30,canada,CAD,low,Trimmed CPI (YoY)  (Nov),2.7%,2.6%,2.7%
513298,17/12/2024,14:55,united states,USD,low,Redbook (YoY),4.8%,,4.2%
512709,17/12/2024,15:15,united states,USD,low,Capacity Utilization Rate  (Nov),76.8%,77.3%,77.0%
512707,17/12/2024,15:15,united states,USD,medium,Industrial Production (YoY)  (Nov),-0.90%,0.10%,-0.45%
512710,17/12/2024,15:15,united states,USD,medium,Industrial Production (MoM)  (Nov),-0.1%,0.3%,-0.4%
512708,17/12/2024,15:15,united states,USD,low,Manufacturing Production (MoM)  (Nov),0.2%,0.5%,-0.7%
513868,17/12/2024,15:45,new zealand,NZD,low,GlobalDairyTrade Price Index,-2.8%,,1.2%
513867,17/12/2024,15:45,new zealand,USD,low,Milk Auctions,"4,148.0",,"4,193.0"
512713,17/12/2024,16:00,united states,USD,medium,Business Inventories (MoM)  (Oct),0.1%,0.2%,0.0%
512711,17/12/2024,16:00,united states,USD,low,NAHB Housing Market Index  (Dec),46,47,46
512712,17/12/2024,16:00,united states,USD,medium,Retail Inventories Ex Auto  (Oct),0.1%,0.1%,0.1%
513676,17/12/2024,18:30,united states,USD,medium,Atlanta Fed GDPNow  (Q4),3.1%,3.3%,3.3%
513553,17/12/2024,19:00,united states,USD,medium,20-Year Bond Auction,4.686%,,4.680%
513870,17/12/2024,21:00,argentina,ARS,low,Budget Balance  (Nov),"1,382M",,747M
512718,17/12/2024,22:00,chile,CLP,low,Interest Rate Decision  (Dec),5.00%,5.00%,5.25%
513554,17/12/2024,22:30,united states,USD,medium,API Weekly Crude Oil Stock,-4.700M,-1.850M,0.499M
512721,17/12/2024,22:45,new zealand,NZD,medium,Current Account (QoQ)  (Q3),-10.58B,-10.45B,-4.83B
512720,17/12/2024,22:45,new zealand,NZD,medium,Current Account (YoY)  (Q3),-26.99B,,-27.76B
512719,17/12/2024,22:45,new zealand,NZD,low,Current Account % of GDP  (Q3),-6.40%,,-6.70%
513820,17/12/2024,23:00,new zealand,NZD,medium,Westpac Consumer Sentiment  (Q4),97.5,,90.8
216,18/12/2024,All Day,qatar,,,Qatar - National Day,,,
513663,18/12/2024,00:50,japan,JPY,medium,Adjusted Trade Balance,-0.38T,-0.45T,-0.23T
512725,18/12/2024,00:50,japan,JPY,medium,Exports (YoY)  (Nov),3.8%,2.8%,3.1%
512724,18/12/2024,00:50,japan,JPY,low,Imports (YoY)  (Nov),-3.8%,1.0%,0.4%
512723,18/12/2024,00:50,japan,JPY,medium,Trade Balance  (Nov),-117.6B,-688.9B,-462.1B
513664,18/12/2024,01:00,australia,AUD,low,MI Leading Index (MoM)  (Nov),0.1%,,0.2%
512729,18/12/2024,05:00,malaysia,MYR,low,Exports (YoY)  (Nov),4.1%,0.5%,1.6%
512727,18/12/2024,05:00,malaysia,MYR,low,Imports (YoY)  (Nov),1.6%,3.8%,2.7%
512728,18/12/2024,05:00,malaysia,MYR,low,Trade Balance  (Nov),15.30B,8.50B,11.87B
512827,18/12/2024,08:00,united kingdom,GBP,low,Core CPI (YoY)  (Nov),3.5%,3.6%,3.3%
512826,18/12/2024,08:00,united kingdom,GBP,low,Core CPI (MoM)  (Nov),0.0%,,0.4%
512817,18/12/2024,08:00,united kingdom,GBP,low,Core PPI Output (YoY)  (Nov),1.6%,,1.6%
512814,18/12/2024,08:00,united kingdom,GBP,low,Core PPI Output (MoM)  (Nov),0.0%,,0.2%
512825,18/12/2024,08:00,united kingdom,GBP,low,Core RPI (YoY)  (Nov),3.0%,,2.8%
512821,18/12/2024,08:00,united kingdom,GBP,low,Core RPI (MoM)  (Nov),0.0%,,0.5%
512823,18/12/2024,08:00,united kingdom,GBP,high,CPI (YoY)  (Nov),2.6%,2.6%,2.3%
512822,18/12/2024,08:00,united kingdom,GBP,medium,CPI (MoM)  (Nov),0.1%,0.1%,0.6%
512824,18/12/2024,08:00,united kingdom,GBP,low,"CPI, n.s.a  (Nov)",135.10,,135.00
513671,18/12/2024,08:00,united kingdom,GBP,medium,CPIH (YoY),3.5%,,3.2%
512815,18/12/2024,08:00,united kingdom,GBP,medium,PPI Input (MoM)  (Nov),0.0%,0.2%,0.1%
512816,18/12/2024,08:00,united kingdom,GBP,low,PPI Input (YoY)  (Nov),-1.9%,,-2.4%
512818,18/12/2024,08:00,united kingdom,GBP,low,PPI Output (YoY)  (Nov),-0.6%,,-0.9%
512828,18/12/2024,08:00,united kingdom,GBP,low,PPI Output (MoM)  (Nov),0.3%,0.2%,-0.1%
512820,18/12/2024,08:00,united kingdom,GBP,low,RPI (YoY)  (Nov),3.6%,3.7%,3.4%
512819,18/12/2024,08:00,united kingdom,GBP,low,RPI (MoM)  (Nov),0.1%,,0.5%
513205,18/12/2024,08:00,thailand,THB,medium,Interest Rate Decision,2.25%,2.25%,2.25%
513556,18/12/2024,08:20,indonesia,IDR,low,Loans (YoY)  (Nov),10.79%,,10.92%
513555,18/12/2024,08:30,indonesia,IDR,medium,Interest Rate Decision,6.00%,6.00%,6.00%
512831,18/12/2024,08:30,indonesia,IDR,low,Deposit Facility Rate  (Dec),5.25%,5.25%,5.25%
512830,18/12/2024,08:30,indonesia,IDR,low,Lending Facility Rate  (Dec),6.75%,6.75%,6.75%
512836,18/12/2024,09:00,austria,EUR,low,Austrian CPI (YoY)  (Nov),1.88%,1.90%,1.80%
512832,18/12/2024,09:00,austria,EUR,low,Austrian CPI (MoM)  (Nov),0.32%,0.30%,0.40%
512835,18/12/2024,09:00,austria,EUR,low,Austrian HICP (YoY)  (Nov),1.9%,2.0%,1.8%
512837,18/12/2024,09:00,austria,EUR,low,Austrian HICP (MoM)  (Nov),0.3%,0.3%,0.4%
512834,18/12/2024,09:00,slovakia,EUR,low,Slovak EU Normalized CPI (YoY)  (Nov),3.60%,3.60%,3.50%
512833,18/12/2024,09:00,slovakia,EUR,low,Slovak EU Normalized CPI (MoM)  (Nov),0.20%,0.20%,0.80%
513747,18/12/2024,10:00,euro zone,EUR,medium,ECB's Lane Speaks,,,
513667,18/12/2024,10:30,united kingdom,GBP,low,House Price Index (YoY),3.4%,3.1%,2.9%
513665,18/12/2024,10:30,germany,EUR,medium,German Buba President Nagel Speaks,,,
512846,18/12/2024,11:00,euro zone,EUR,low,Construction Output (MoM)  (Oct),0.97%,,-0.29%
512842,18/12/2024,11:00,euro zone,EUR,medium,Core CPI (YoY)  (Nov),2.7%,2.7%,2.7%
512840,18/12/2024,11:00,euro zone,EUR,low,Core CPI (MoM)  (Nov),-0.6%,-0.6%,0.2%
512847,18/12/2024,11:00,euro zone,EUR,medium,CPI (MoM)  (Nov),-0.3%,-0.3%,0.3%
512845,18/12/2024,11:00,euro zone,EUR,high,CPI (YoY)  (Nov),2.2%,2.3%,2.0%
512841,18/12/2024,11:00,euro zone,EUR,low,CPI ex Tobacco (MoM)  (Nov),-0.3%,,0.3%
512844,18/12/2024,11:00,euro zone,EUR,low,CPI ex Tobacco (YoY)  (Nov),2.1%,,1.9%
513557,18/12/2024,11:00,euro zone,EUR,low,"CPI, n.s.a  (Nov)",126.62,126.67,127.03
512843,18/12/2024,11:00,euro zone,EUR,low,HICP ex Energy & Food (YoY)  (Nov),2.7%,2.8%,2.7%
512839,18/12/2024,11:00,euro zone,EUR,low,HICP ex Energy and Food (MoM)  (Nov),-0.4%,-0.4%,0.3%
513944,18/12/2024,11:00,ghana,GHS,low,PPI (YoY)  (Nov),26.90%,,33.00%
513860,18/12/2024,12:00,united kingdom,GBP,low,CBI Industrial Trends Orders  (Dec),-40,-22,-19
513672,18/12/2024,12:00,germany,EUR,low,German Buba Monthly Report,,,
513625,18/12/2024,12:00,israel,ILS,low,Exports (USD)  (Nov),"4,766.5M",,"4,503.0M"
513626,18/12/2024,12:00,israel,ILS,low,Imports (USD)  (Nov),"7,451.0M",,"7,620.8M"
513627,18/12/2024,12:00,israel,ILS,low,Trade Balance  (Nov),"-2,684.5M",,"-3,117.8M"
512848,18/12/2024,12:00,ireland,EUR,low,Resi Prop Prices (MoM)  (Oct),0.80%,,0.70%
512849,18/12/2024,12:00,ireland,EUR,low,Resi Prop Prices (YoY)  (Oct),9.70%,,9.90%
513595,18/12/2024,13:00,united states,USD,low,MBA 30-Year Mortgage Rate,6.75%,,6.67%
513596,18/12/2024,13:00,united states,USD,low,MBA Mortgage Applications (WoW),-0.7%,,5.4%
513597,18/12/2024,13:00,united states,USD,low,MBA Purchase Index,157.1,,154.9
513598,18/12/2024,13:00,united states,USD,low,Mortgage Market Index,224.0,,225.5
513599,18/12/2024,13:00,united states,USD,low,Mortgage Refinance Index,617.5,,634.0
512852,18/12/2024,13:00,mexico,MXN,low,Aggregate Demand (QoQ)  (Q3),1.20%,,0.40%
512851,18/12/2024,13:00,mexico,MXN,low,Aggregate Demand (YoY)  (Q3),2.30%,,2.10%
513551,18/12/2024,13:00,mexico,MXN,low,Private Spending (QoQ)  (Q3),1.10%,,0.60%
513552,18/12/2024,13:00,mexico,MXN,low,Private Spending (YoY)  (Q3),2.90%,,3.30%
512864,18/12/2024,14:30,united states,USD,medium,Building Permits  (Nov),1.505M,1.430M,1.419M
512862,18/12/2024,14:30,united states,USD,low,Building Permits (MoM)  (Nov),6.1%,,-0.4%
512861,18/12/2024,14:30,united states,USD,medium,Current Account  (Q3),-310.9B,-286.0B,-275.0B
512865,18/12/2024,14:30,united states,USD,medium,Housing Starts (MoM)  (Nov),-1.8%,,-3.2%
512863,18/12/2024,14:30,united states,USD,medium,Housing Starts  (Nov),1.289M,1.350M,1.312M
513605,18/12/2024,15:00,switzerland,CHF,low,SNB Quarterly Bulletin,,,
512867,18/12/2024,16:00,colombia,COP,low,Imports (YoY)  (Oct),6.60%,,4.40%
512866,18/12/2024,16:00,colombia,COP,low,Trade Balance (USD)  (Oct),-1.052B,,-0.660B
513677,18/12/2024,16:30,united states,USD,medium,Atlanta Fed GDPNow  (Q4),3.2%,3.1%,3.1%
513636,18/12/2024,16:30,united states,USD,high,Crude Oil Inventories,-0.934M,-1.600M,-1.425M
513640,18/12/2024,16:30,united states,USD,low,EIA Refinery Crude Runs  (WoW),-0.048M,,-0.251M
513638,18/12/2024,16:30,united states,USD,low,Crude Oil Imports,-1.131M,,-0.170M
513643,18/12/2024,16:30,united states,USD,medium,Cushing Crude Oil Inventories,0.108M,,-1.298M
513645,18/12/2024,16:30,united states,USD,low,Distillate Fuel Production,-0.135M,,-0.086M
513639,18/12/2024,16:30,united states,USD,low,EIA Weekly Distillates Stocks,-3.180M,0.800M,3.235M
513644,18/12/2024,16:30,united states,USD,low,Gasoline Production,-0.173M,,0.549M
513637,18/12/2024,16:30,united states,USD,low,Heating Oil Stockpiles,-0.304M,,0.504M
513642,18/12/2024,16:30,united states,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-0.6%,,-0.9%
513641,18/12/2024,16:30,united states,USD,low,Gasoline Inventories,2.348M,2.000M,5.086M
512870,18/12/2024,17:00,russia,RUB,low,PPI (YoY)  (Nov),3.9%,,2.7%
512871,18/12/2024,17:00,russia,RUB,low,PPI (MoM)  (Nov),1.0%,,-0.6%
513652,18/12/2024,18:30,brazil,BRL,low,Foreign Exchange Flows,-4.146B,,-2.641B
512875,18/12/2024,20:00,united states,USD,medium,Interest Rate Projection - 1st Yr  (Q4),3.9%,,3.4%
512874,18/12/2024,20:00,united states,USD,medium,Interest Rate Projection - 2nd Yr  (Q4),3.4%,,2.9%
512876,18/12/2024,20:00,united states,USD,medium,Interest Rate Projection - 3rd Yr  (Q2),3.1%,,2.9%
512878,18/12/2024,20:00,united states,USD,medium,Interest Rate Projection - Current  (Q4),4.4%,,4.4%
512877,18/12/2024,20:00,united states,USD,medium,Interest Rate Projection - Longer  (Q4),3.0%,,2.9%
513558,18/12/2024,20:00,united states,USD,high,FOMC Economic Projections,,,
513606,18/12/2024,20:00,united states,USD,high,FOMC Statement,,,
487470,18/12/2024,20:00,united states,USD,high,Fed Interest Rate Decision,4.50%,4.50%,4.75%
512873,18/12/2024,20:00,argentina,ARS,low,Trade Balance  (Nov),"1,234M",700M,888M
512879,18/12/2024,20:00,argentina,ARS,low,Unemployment Rate  (Q3),6.9%,7.7%,7.6%
513974,18/12/2024,20:20,united arab emirates,AED,low,Interest Rate Decision,4.40%,,4.65%
513976,18/12/2024,20:20,bahrain,BHD,low,Interest Rate Decision,5.25%,,5.50%
513559,18/12/2024,20:30,united states,USD,high,FOMC Press Conference,,,
512882,18/12/2024,22:45,new zealand,NZD,medium,GDP (QoQ)  (Q3),-1.0%,-0.2%,-1.1%
512881,18/12/2024,22:45,new zealand,NZD,low,GDP (YoY)  (Q3),-1.5%,-0.4%,-0.5%
512880,18/12/2024,22:45,new zealand,NZD,low,GDP Annual Average  (Q3),0.1%,,0.6%
512883,18/12/2024,22:45,new zealand,NZD,low,GDP Expenditure (QoQ)  (Q3),-0.8%,,-0.8%
513655,19/12/2024,00:50,japan,JPY,low,Foreign Bonds Buying,706.1B,,-639.1B
513656,19/12/2024,00:50,japan,JPY,low,Foreign Investments in Japanese Stocks,-587.6B,,482.9B
513560,19/12/2024,01:00,australia,AUD,low,MI Inflation Expectations  (Dec),4.2%,,3.8%
512987,19/12/2024,01:00,new zealand,NZD,low,ANZ Business Confidence  (Dec),62.3,,64.9
512988,19/12/2024,01:00,new zealand,NZD,low,NBNZ Own Activity  (Dec),50.3%,,48.0%
513973,19/12/2024,01:30,australia,AUD,low,Reserve Assets Total  (Nov),98.3B,,98.1B
513608,19/12/2024,03:55,japan,JPY,medium,BoJ Monetary Policy Statement,,,
490111,19/12/2024,03:55,japan,JPY,high,BoJ Interest Rate Decision,0.25%,0.25%,0.25%
512891,19/12/2024,06:30,netherlands,EUR,low,Dutch Unemployment Rate  (Nov),3.7%,,3.7%
513609,19/12/2024,07:30,japan,JPY,medium,BoJ Press Conference,,,
512908,19/12/2024,08:00,united kingdom,GBP,low,Car Registration (YoY)  (Nov),-1.9%,,-6.0%
512907,19/12/2024,08:00,united kingdom,GBP,low,Car Registration (MoM)  (Nov),6.5%,,-47.6%
512912,19/12/2024,08:00,italy,EUR,low,Italian Car Registration (MoM)  (Nov),-1.8%,,4.0%
512913,19/12/2024,08:00,italy,EUR,low,Italian Car Registration (YoY)  (Nov),-10.8%,,-9.1%
512921,19/12/2024,08:00,switzerland,CHF,low,Trade Balance  (Nov),5.424B,6.200B,8.025B
512904,19/12/2024,08:00,germany,EUR,low,German Car Registration (MoM)  (Nov),5.4%,,11.1%
512905,19/12/2024,08:00,germany,EUR,low,German Car Registration (YoY)  (Nov),-0.5%,,6.0%
512932,19/12/2024,08:00,germany,EUR,medium,GfK German Consumer Climate  (Jan),-21.3,-22.6,-23.1
512916,19/12/2024,08:00,netherlands,EUR,low,Car Registration (YoY)  (Nov),22.0%,,13.7%
512914,19/12/2024,08:00,netherlands,EUR,low,Car Registration (MoM)  (Nov),6.9%,,3.1%
512906,19/12/2024,08:00,france,EUR,low,French Car Registration (MoM)  (Nov),-1.6%,,-2.5%
512909,19/12/2024,08:00,france,EUR,low,French Car Registration (YoY)  (Nov),-12.7%,,-11.1%
513218,19/12/2024,08:00,philippines,PHP,low,Interest Rate Decision,5.75%,5.75%,6.00%
512915,19/12/2024,08:00,poland,PLN,low,Car Registration (MoM)  (Nov),2.20%,,16.00%
512920,19/12/2024,08:00,poland,PLN,low,Car Registration (YoY)  (Nov),17.90%,,17.60%
512903,19/12/2024,08:00,czech republic,CZK,low,Car Registration (YoY)  (Nov),6.30%,,9.00%
512902,19/12/2024,08:00,czech republic,CZK,low,Car Registration (MoM)  (Nov),-2.00%,,15.50%
512918,19/12/2024,08:00,slovakia,EUR,low,Car Registration (MoM)  (Nov),1.4%,,22.4%
512922,19/12/2024,08:00,slovakia,EUR,low,Car Registration (YoY)  (Nov),8.3%,,14.8%
512911,19/12/2024,08:00,hungary,HUF,low,Car Registration (YoY)  (Nov),28.40%,,19.10%
512910,19/12/2024,08:00,hungary,HUF,low,Car Registration (MoM)  (Nov),6.10%,,10.60%
512919,19/12/2024,08:00,romania,RON,low,Car Registration (MoM)  (Nov),-11.40%,,28.70%
512917,19/12/2024,08:00,romania,RON,low,Car Registration (YoY)  (Nov),-8.10%,,1.40%
216,02/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
216,02/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
216,03/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
216,03/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
525,05/12/2024,All Day,thailand,,,Thailand - H.M. The King's Birthday,,,
173,06/12/2024,All Day,finland,,,Finland - Independence Day,,,
173,09/12/2024,All Day,tanzania,,,Tanzania - Independence Day,,,
807,09/12/2024,All Day,peru,,,Peru - Ayacucho´s Battle,,,
178,10/12/2024,All Day,thailand,,,Thailand - Constitution Day,,,
173,12/12/2024,All Day,kenya,,,Kenya - Independence Day,,,
550,12/12/2024,All Day,mexico,,,Mexico - Bank Holiday,,,
229,13/12/2024,All Day,malta,,,Malta - Republic Day,,,
116,16/12/2024,All Day,south africa,,,South Africa - Day of Reconciliation,,,
116,16/12/2024,All Day,namibia,,,Namibia - Day of Reconciliation,,,
173,16/12/2024,All Day,kazakhstan,,,Kazakhstan - Independence Day,,,
216,16/12/2024,All Day,bahrain,,,Bahrain - National Day,,,
216,16/12/2024,All Day,bangladesh,,,Bangladesh - National Day,,,
216,17/12/2024,All Day,bahrain,,,Bahrain - National Day,,,
216,18/12/2024,All Day,qatar,,,Qatar - National Day,,,
513175,19/12/2024,08:45,france,EUR,low,French Business Survey  (Dec),97,96,97
512923,19/12/2024,09:00,taiwan,TWD,medium,Interest Rate  (Q4),2.000%,2.000%,2.000%
512924,19/12/2024,09:20,taiwan,TWD,low,M3 Money Supply  (Nov),"63,476.8B",,"63,427.3B"
512925,19/12/2024,09:20,taiwan,TWD,low,M2 Money Supply  (Nov),5.47%,,5.83%
513994,19/12/2024,09:20,kuwait,KWD,low,Bank Lending (YoY)  (Nov),4.07%,,3.79%
490133,19/12/2024,09:30,sweden,SEK,medium,Interest Rate Decision,2.50%,2.50%,2.75%
513668,19/12/2024,09:30,sweden,SEK,low,Swedish Monetary Policy Meeting Minutes,,,
513561,19/12/2024,10:00,spain,EUR,low,Spanish Trade Balance  (Oct),-3.93B,,-3.30B
512928,19/12/2024,10:00,poland,PLN,low,Corp. Sector Wages (YoY)  (Nov),10.5%,9.9%,10.2%
512926,19/12/2024,10:00,poland,PLN,low,Employment Growth (YoY)  (Nov),-0.5%,-0.6%,-0.5%
512929,19/12/2024,10:00,poland,PLN,low,Industrial Output (YoY)  (Nov),-1.5%,-0.2%,4.6%
512927,19/12/2024,10:00,poland,PLN,low,PPI (YoY)  (Nov),-3.7%,-3.9%,-5.1%
490141,19/12/2024,10:00,norway,NOK,medium,Interest Rate Decision,4.50%,4.50%,4.50%
512930,19/12/2024,10:00,euro zone,EUR,low,Current Account  (Oct),25.8B,33.5B,38.8B
512931,19/12/2024,10:00,euro zone,EUR,low,Current Account n.s.a.  (Oct),32.0B,,51.5B
513034,19/12/2024,10:00,iceland,ISK,low,CPI (YoY)  (Dec),4.8%,,4.8%
513033,19/12/2024,10:00,iceland,ISK,low,CPI (MoM)  (Dec),0.4%,,0.1%
513567,19/12/2024,11:00,spain,EUR,low,Spanish Consumer Confidence  (Nov),80.6,,79.6
513742,19/12/2024,11:00,belgium,EUR,low,Belgium Consumer Confidence  (Dec),-9,,-8
513607,19/12/2024,11:00,euro zone,EUR,medium,EU Leaders Summit,,,
513610,19/12/2024,12:00,brazil,BRL,low,BCB Inflation Report,,,
513952,19/12/2024,12:00,brazil,BRL,low,BCB National Monetary Council Meeting,,,
513632,19/12/2024,12:00,brazil,BRL,low,Auto Production (MoM)  (Nov),-5.2%,,8.3%
513633,19/12/2024,12:00,brazil,BRL,low,Auto Sales (MoM)  (Nov),-4.3%,,12.1%
512935,19/12/2024,12:00,portugal,EUR,low,Portuguese Current Account  (Oct),6.800B,,6.202B
513462,19/12/2024,12:30,türkiye,TRY,low,Gross FX Reserves,98.18B,,95.01B
513713,19/12/2024,12:30,türkiye,TRY,low,Net FX Reserves,65.48%,,65.07%
512939,19/12/2024,13:00,united kingdom,GBP,medium,BoE MPC vote cut  (Dec),3,2,8
512938,19/12/2024,13:00,united kingdom,GBP,medium,BoE MPC vote hike  (Dec),0,0,0
512937,19/12/2024,13:00,united kingdom,GBP,medium,BoE MPC vote unchanged  (Dec),6,7,1
490090,19/12/2024,13:00,united kingdom,GBP,high,BoE Interest Rate Decision  (Dec),4.75%,4.75%,4.75%
513562,19/12/2024,13:00,united kingdom,GBP,medium,BoE MPC Meeting Minutes,,,
513716,19/12/2024,14:00,russia,RUB,low,Central Bank reserves (USD),618.2B,,614.4B
513458,19/12/2024,14:30,united states,USD,medium,Continuing Jobless Claims,"1,874K","1,890K","1,879K"
512944,19/12/2024,14:30,united states,USD,medium,Core PCE Prices  (Q3),2.20%,2.10%,2.80%
512954,19/12/2024,14:30,united states,USD,low,Corporate Profits (QoQ)  (Q3),-0.4%,0.0%,3.5%
512946,19/12/2024,14:30,united states,USD,high,GDP (QoQ)  (Q3),3.1%,2.8%,3.0%
512947,19/12/2024,14:30,united states,USD,medium,GDP Price Index (QoQ)  (Q3),1.9%,1.9%,2.5%
512943,19/12/2024,14:30,united states,USD,low,GDP Sales  (Q3),3.3%,3.0%,1.9%
513457,19/12/2024,14:30,united states,USD,high,Initial Jobless Claims,220K,229K,242K
513459,19/12/2024,14:30,united states,USD,low,Jobless Claims 4-Week Avg.,225.50K,,224.25K
512945,19/12/2024,14:30,united states,USD,low,PCE Prices  (Q3),1.5%,1.5%,2.5%
512948,19/12/2024,14:30,united states,USD,high,Philadelphia Fed Manufacturing Index  (Dec),-16.4,2.9,-5.5
512949,19/12/2024,14:30,united states,USD,low,Philly Fed Business Conditions  (Dec),30.7,,56.6
512953,19/12/2024,14:30,united states,USD,low,Philly Fed CAPEX Index  (Dec),18.80,,24.90
512952,19/12/2024,14:30,united states,USD,medium,Philly Fed Employment  (Dec),6.6,,8.6
512950,19/12/2024,14:30,united states,USD,low,Philly Fed New Orders  (Dec),-4.3,,8.9
512951,19/12/2024,14:30,united states,USD,low,Philly Fed Prices Paid  (Dec),31.20,,26.60
512942,19/12/2024,14:30,united states,USD,low,Real Consumer Spending  (Q3),3.7%,3.5%,2.8%
513057,19/12/2024,14:30,canada,CAD,low,Average Weekly Earnings (YoY)  (Oct),5.25%,,4.95%
513238,19/12/2024,14:30,czech republic,CZK,low,Interest Rate Decision,4.00%,4.00%,4.00%
512957,19/12/2024,16:00,united states,USD,high,Existing Home Sales  (Nov),4.15M,4.09M,3.96M
512958,19/12/2024,16:00,united states,USD,medium,Existing Home Sales (MoM)  (Nov),4.8%,,3.4%
512959,19/12/2024,16:00,united states,USD,medium,US Leading Index (MoM)  (Nov),0.3%,-0.1%,-0.4%
513463,19/12/2024,16:30,united states,USD,low,Natural Gas Storage,-125B,-123B,-190B
512971,19/12/2024,17:00,united states,USD,low,KC Fed Composite Index  (Dec),-4,,-2
512970,19/12/2024,17:00,united states,USD,low,KC Fed Manufacturing Index  (Dec),-5,,-4
513460,19/12/2024,17:30,united states,USD,low,4-Week Bill Auction,4.230%,,4.240%
513461,19/12/2024,17:30,united states,USD,low,8-Week Bill Auction,4.230%,,4.260%
514050,19/12/2024,19:05,united states,USD,medium,5-Year TIPS Auction,2.121%,,1.670%
490149,19/12/2024,20:00,mexico,MXN,medium,Interest Rate Decision  (Dec),10.00%,10.00%,10.25%
512978,19/12/2024,22:00,united states,USD,low,"US Foreign Buying, T-bonds  (Oct)",92.10B,,77.00B
512977,19/12/2024,22:00,united states,USD,low,Overall Net Capital Flow  (Oct),203.60B,,398.90B
512974,19/12/2024,22:00,united states,USD,medium,TIC Net Long-Term Transactions  (Oct),152.3B,,216.1B
512975,19/12/2024,22:00,united states,USD,low,TIC Net Long-Term Transactions including Swaps  (Oct),152.30B,,216.10B
512976,19/12/2024,22:00,south korea,KRW,low,PPI (YoY)  (Nov),1.4%,,1.0%
512979,19/12/2024,22:00,south korea,KRW,low,PPI (MoM)  (Nov),0.1%,,-0.1%
513669,19/12/2024,22:30,united states,USD,medium,Fed's Balance Sheet,"6,889B",,"6,897B"
513670,19/12/2024,22:30,united states,USD,low,Reserve Balances with Federal Reserve Banks,3.237T,,3.274T
512981,19/12/2024,22:45,new zealand,NZD,low,Exports  (Nov),6.48B,,5.61B
512980,19/12/2024,22:45,new zealand,NZD,low,Imports  (Nov),6.92B,,7.27B
512982,19/12/2024,22:45,new zealand,NZD,low,Trade Balance (MoM)  (Nov),-437M,"-1,951M","-1,658M"
512983,19/12/2024,22:45,new zealand,NZD,low,Trade Balance (YoY)  (Nov),"-8,250M",,"-9,070M"
512984,20/12/2024,00:30,japan,JPY,low,"CPI, n.s.a (MoM)  (Nov)",0.4%,,0.6%
512985,20/12/2024,00:30,japan,JPY,medium,National Core CPI (YoY)  (Nov),2.7%,2.6%,2.3%
512986,20/12/2024,00:30,japan,JPY,low,National CPI (YoY)  (Nov),2.9%,,2.3%
513564,20/12/2024,00:30,japan,JPY,medium,National CPI (MoM)  (Nov),0.6%,,0.4%
513570,20/12/2024,01:30,australia,AUD,low,Housing Credit  (Nov),0.5%,,0.5%
513571,20/12/2024,01:30,australia,AUD,low,Private Sector Credit (MoM)  (Nov),0.5%,0.5%,0.6%
512989,20/12/2024,02:00,china,CNY,medium,China Loan Prime Rate 5Y  (Dec),3.60%,3.60%,3.60%
513573,20/12/2024,02:00,china,CNY,medium,PBoC Loan Prime Rate,3.10%,3.10%,3.10%
513574,20/12/2024,03:00,new zealand,NZD,low,Credit Card Spending (YoY)  (Nov),-3.2%,,0.3%
512990,20/12/2024,05:00,malaysia,MYR,low,CPI (MoM)  (Nov),-0.10%,,0.20%
512991,20/12/2024,05:00,malaysia,MYR,medium,CPI (YoY)  (Nov),1.8%,2.1%,1.9%
512998,20/12/2024,06:30,netherlands,EUR,low,Dutch Consumer Confidence  (Dec),-26.0,,-25.0
513004,20/12/2024,07:00,finland,EUR,low,Finnish Export Price Index (YoY)  (Nov),-0.5%,,-2.0%
513006,20/12/2024,07:00,finland,EUR,low,Finnish Import Price Index (YoY)  (Nov),-1.7%,,-3.7%
513003,20/12/2024,07:00,finland,EUR,low,Finnish PPI (YoY)  (Nov),-1.5%,,-2.3%
513005,20/12/2024,07:00,estonia,EUR,low,Estonian PPI (MoM)  (Nov),-0.4%,,0.3%
513002,20/12/2024,07:00,estonia,EUR,low,Estonian PPI (YoY)  (Nov),-0.1%,,0.2%
513008,20/12/2024,08:00,united kingdom,GBP,medium,Core Retail Sales (MoM)  (Nov),0.3%,0.0%,-0.9%
513010,20/12/2024,08:00,united kingdom,GBP,medium,Core Retail Sales (YoY)  (Nov),0.1%,0.7%,1.6%
513019,20/12/2024,08:00,united kingdom,GBP,low,Public Sector Net Borrowing  (Nov),11.25B,15.50B,18.22B
513018,20/12/2024,08:00,united kingdom,GBP,low,Public Sector Net Cash Requirement  (Nov),12.983B,,17.396B
513016,20/12/2024,08:00,united kingdom,GBP,medium,Retail Sales (MoM)  (Nov),0.2%,0.5%,-0.7%
513007,20/12/2024,08:00,united kingdom,GBP,medium,Retail Sales (YoY)  (Nov),0.5%,0.8%,2.0%
513014,20/12/2024,08:00,sweden,SEK,low,PPI (YoY)  (Nov),0.3%,,-1.3%
